(42,2,27),0
(42,2,23),0
(27,2,23),1
(24,42,22),3
(1,24,52),5
(12,9,29),7
(12,9,61),7
(29,9,61),8
(40,10,32),10
(40,10,38),10
(32,10,38),11
(1,13,19),13
(1,13,14),13
(19,13,14),14
(1,30,6),16
(1,30,14),16
(6,30,14),17
(41,1,17),19
(41,1,61),19
(17,1,61),20
(49,32,12),22
(49,32,18),22
(12,32,18),23
(41,58,62),25
(41,58,55),25
(62,58,55),26
(12,59,54),28
(12,59,31),28
(54,59,31),29
(0,12,11),31
(0,12,14),31
(11,12,14),32
(50,31,45),34
(50,31,38),34
(45,31,38),35
(17,45,34),37
(17,45,26),37
(34,45,26),38
(5,62,14),40
(5,62,7),40
(14,62,7),41
(8,3,41),43
(8,3,44),43
(8,3,57),43
(41,3,44),44
(41,3,57),44
(44,3,57),45
(36,7,51),47
(36,7,44),47
(36,7,61),47
(51,7,44),48
(51,7,61),48
(44,7,61),49
(18,11,4),51
(18,11,50),51
(18,11,17),51
(4,11,50),52
(4,11,17),52
(50,11,17),53
(0,4,51),55
(0,4,14),55
(0,4,8),55
(51,4,14),56
(51,4,8),56
(14,4,8),57
(26,14,28),59
(26,14,63),59
(28,14,63),60
(37,51,15),62
(37,51,5),62
(15,51,5),63
(35,5,41),65
(35,5,43),65
(35,5,46),65
(41,5,43),66
(41,5,46),66
(43,5,46),67
(43,46,52),69
(43,46,47),69
(52,46,47),70
(16,47,25),72
(16,47,57),72
(25,47,57),73
(49,25,44),75
(49,25,53),75
(44,25,53),76
(40,44,48),78
(40,44,54),78
(48,44,54),79
(56,15,33),81
(56,15,19),81
(56,15,57),81
(33,15,19),82
(33,15,57),82
(19,15,57),83
(36,33,28),85
(36,33,29),85
(28,33,29),86
(34,17,37),88
(34,17,40),88
(34,17,23),88
(37,17,40),89
(37,17,23),89
(40,17,23),90
(39,18,53),92
(39,18,56),92
(39,18,29),92
(53,18,56),93
(53,18,29),93
(56,18,29),94
(16,27,49),96
(16,27,21),96
(16,27,63),96
(49,27,21),97
(49,27,63),97
(21,27,63),98
(34,21,20),100
(34,21,37),100
(34,21,23),100
(20,21,37),101
(20,21,23),101
(37,21,23),102
(40,20,36),104
(40,20,50),104
(40,20,60),104
(36,20,50),105
(36,20,60),105
(50,20,60),106
(0,29,6),108
(0,29,49),108
(0,29,28),108
(6,29,49),109
(6,29,28),109
(49,29,28),110
(41,36,16),112
(41,36,49),112
(41,36,63),112
(16,36,49),113
(16,36,63),113
(49,36,63),114
(0,37,35),116
(0,37,6),116
(0,37,26),116
(35,37,6),117
(35,37,26),117
(6,37,26),118
(38,0,48),120
(38,0,57),120
(38,0,60),120
(48,0,57),121
(48,0,60),121
(57,0,60),122
(34,38,49),124
(34,38,60),124
(49,38,60),125
(43,49,22),127
(43,49,26),127
(22,49,26),128
(22,43,40),130
(22,43,8),130
(40,43,8),131
(34,22,56),133
(34,22,61),133
(56,22,61),134
(53,56,23),136
(53,56,26),136
(23,56,26),137
(35,57,61),139
(35,57,63),139
(61,57,63),140
(50,35,19),142
(50,35,28),142
(19,35,28),143
(39,50,61),145
(39,50,63),145
(61,50,63),146
(41,63,16),148
(41,63,60),148
(16,63,60),149
(40,41,19),151
(40,41,53),151
(19,41,53),152
(39,60,16),154
(39,60,26),154
(16,60,26),155
(34,39,8),157
(34,39,26),157
(8,39,26),158
(48,8,55),160
(48,8,61),160
(55,8,61),161
(40,55,52),163
(40,55,23),163
(52,55,23),164
(6,40,48),166
(6,40,61),166
(48,40,61),167
(6,61,16),169
(53,48,54),171
(53,48,28),171
(54,48,28),172
(19,53,23),174
(6,19,54),176
(6,23,16),178
(34,6,26),180
(16,34,54),182
(16,34,26),182
(54,34,26),183
(16,26,52),185
(28,16,54),187
(54,52,28),189
