Forbidden  Turns
(1,40,63),6
(0,45,35),8
(0,45,10),8
(0,45,63),8
(35,45,10),8
(35,45,63),8
(10,45,63),8
(0,48,1),9
(0,48,35),9
(0,48,63),9
(1,48,35),9
(1,48,63),9
(35,48,63),9
(2,17,40),10
(2,17,63),10
(40,17,63),10
(35,18,63),11
(33,51,35),12
(33,51,48),12
(33,51,18),12
(33,51,63),12
(35,51,48),12
(35,51,18),12
(35,51,63),12
(48,51,18),12
(48,51,63),12
(18,51,63),12
(33,8,40),13
(33,8,17),13
(33,8,63),13
(40,8,17),13
(40,8,63),13
(17,8,63),13
(35,57,48),14
(35,57,51),14
(35,57,63),14
(48,57,51),14
(48,57,63),14
(51,57,63),14
(1,27,2),15
(1,27,10),15
(1,27,48),15
(1,27,17),15
(1,27,18),15
(1,27,63),15
(2,27,10),15
(2,27,48),15
(2,27,17),15
(2,27,18),15
(2,27,63),15
(10,27,48),15
(10,27,17),15
(10,27,18),15
(10,27,63),15
(48,27,17),15
(48,27,18),15
(48,27,63),15
(17,27,18),15
(17,27,63),15
(18,27,63),15
(10,42,48),16
(10,42,27),16
(10,42,63),16
(48,42,27),16
(48,42,63),16
(27,42,63),16
(0,32,57),17
(0,36,1),18
(0,37,32),19
(0,37,57),19
(32,37,57),19
(0,44,1),20
(0,44,40),20
(1,44,40),20
(0,22,33),21
(0,22,27),21
(33,22,27),21
(0,56,17),22
(0,56,22),22
(0,56,27),22
(17,56,22),22
(17,56,27),22
(22,56,27),22
(0,58,32),23
(0,58,10),23
(0,58,45),23
(0,58,22),23
(0,58,27),23
(32,58,10),23
(32,58,45),23
(32,58,22),23
(32,58,27),23
(10,58,45),23
(10,58,22),23
(10,58,27),23
(45,58,22),23
(45,58,27),23
(22,58,27),23
(32,4,33),24
(32,4,56),24
(32,4,57),24
(33,4,56),24
(33,4,57),24
(56,4,57),24
(1,55,2),25
(1,55,36),25
(1,55,33),25
(1,55,40),25
(1,55,45),25
(1,55,57),25
(2,55,36),25
(2,55,33),25
(2,55,40),25
(2,55,45),25
(2,55,57),25
(36,55,33),25
(36,55,40),25
(36,55,45),25
(36,55,57),25
(33,55,40),25
(33,55,45),25
(33,55,57),25
(40,55,45),25
(40,55,57),25
