Forbidden  Turns
(42,2,63),0
(42,2,12),0
(42,2,47),0
(63,2,12),0
(63,2,47),0
(12,2,47),0
(0,18,26),1
(0,18,42),1
(0,18,58),1
(26,18,42),1
(26,18,58),1
(42,18,58),1
(42,46,43),2
(42,46,62),2
(42,46,31),2
(43,46,62),2
(43,46,31),2
(62,46,31),2
(49,59,12),3
(49,59,62),3
(49,59,63),3
(12,59,62),3
(12,59,63),3
(62,59,63),3
(63,7,10),4
(63,7,11),4
(63,7,6),4
(63,7,39),4
(10,7,11),4
(10,7,6),4
(10,7,39),4
(11,7,6),4
(11,7,39),4
(6,7,39),4
(0,8,26),5
(0,8,62),5
(0,8,54),5
(0,8,55),5
(26,8,62),5
(26,8,54),5
(26,8,55),5
(62,8,54),5
(62,8,55),5
(54,8,55),5
(4,9,10),6
(4,9,43),6
(4,9,12),6
(4,9,31),6
(10,9,43),6
(10,9,12),6
(10,9,31),6
(43,9,12),6
(43,9,31),6
(12,9,31),6
(27,29,35),7
(27,29,36),7
(27,29,61),7
(27,29,13),7
(35,29,36),7
(35,29,61),7
(35,29,13),7
(36,29,61),7
(36,29,13),7
(61,29,13),7
(34,36,63),8
(34,36,37),8
(34,36,23),8
(63,36,37),8
(63,36,23),8
(37,36,23),8
(49,37,34),9
(49,37,61),9
(49,37,42),9
(49,37,55),9
(34,37,61),9
(34,37,42),9
(34,37,55),9
(61,37,42),9
(61,37,55),9
(42,37,55),9
(49,57,58),10
(49,57,1),10
(49,57,10),10
(49,57,17),10
(58,57,1),10
(58,57,10),10
(58,57,17),10
(1,57,10),10
(1,57,17),10
(10,57,17),10
(48,61,17),11
(48,61,20),11
(48,61,22),11
(48,61,38),11
(17,61,20),11
(17,61,22),11
(17,61,38),11
(20,61,22),11
(20,61,38),11
(22,61,38),11
(34,3,39),12
(34,3,42),12
(34,3,15),12
(34,3,51),12
(34,3,31),12
(39,3,42),12
(39,3,15),12
(39,3,51),12
(39,3,31),12
(42,3,15),12
(42,3,51),12
(42,3,31),12
(15,3,51),12
(15,3,31),12
(51,3,31),12
(32,15,34),13
(32,15,27),13
(32,15,12),13
(32,15,53),13
(34,15,27),13
(34,15,12),13
(34,15,53),13
(27,15,12),13
(27,15,53),13
(12,15,53),13
(48,12,42),14
(48,12,19),14
(48,12,14),14
(48,12,55),14
(42,12,19),14
(42,12,14),14
(42,12,55),14
(19,12,14),14
(19,12,55),14
(14,12,55),14
(32,14,40),15
(32,14,35),15
(32,14,56),15
(32,14,41),15
(40,14,35),15
(40,14,56),15
(40,14,41),15
(35,14,56),15
(35,14,41),15
(56,14,41),15
(48,35,17),16
(48,35,47),16
(48,35,56),16
(48,35,39),16
(17,35,47),16
(17,35,56),16
(17,35,39),16
(47,35,56),16
(47,35,39),16
(56,35,39),16
(24,17,25),17
(24,17,62),17
(24,17,30),17
(24,17,31),17
(25,17,62),17
(25,17,30),17
(25,17,31),17
(62,17,30),17
(62,17,31),17
(30,17,31),17
(32,51,49),18
(32,51,27),18
(32,51,45),18
(32,51,38),18
(49,51,27),18
(49,51,45),18
(49,51,38),18
(27,51,45),18
(27,51,38),18
(45,51,38),18
(34,32,4),19
(34,32,53),19
(34,32,38),19
(34,32,23),19
(4,32,53),19
(4,32,38),19
(4,32,23),19
(53,32,38),19
(53,32,23),19
(38,32,23),19
(41,55,19),20
(41,55,60),20
(41,55,45),20
(41,55,13),20
(19,55,60),20
(19,55,45),20
(19,55,13),20
(60,55,45),20
(60,55,13),20
(45,55,13),20
(16,19,10),21
(16,19,26),21
(16,19,54),21
(16,19,39),21
(10,19,26),21
(10,19,54),21
(10,19,39),21
(26,19,54),21
(26,19,39),21
(54,19,39),21
(16,10,1),22
(16,10,63),22
(16,10,21),22
(16,10,49),22
(1,10,63),22
(1,10,21),22
(1,10,49),22
(63,10,21),22
(63,10,49),22
(21,10,49),22
(20,16,50),23
(20,16,4),23
(20,16,31),23
(50,16,4),23
(50,16,31),23
(4,16,31),23
(24,20,41),24
(24,20,26),24
(24,20,44),24
(24,20,28),24
(41,20,26),24
(41,20,44),24
(41,20,28),24
(26,20,44),24
(26,20,28),24
(44,20,28),24
(1,31,26),25
(1,31,63),25
(1,31,58),25
(1,31,33),25
(26,31,63),25
(26,31,58),25
(26,31,33),25
(63,31,58),25
(63,31,33),25
(58,31,33),25
(33,45,23),26
(33,45,21),26
(33,45,38),26
(33,45,47),26
(23,45,21),26
(23,45,38),26
(23,45,47),26
(21,45,38),26
(21,45,47),26
(38,45,47),26
(25,38,21),27
(25,38,13),27
(25,38,30),27
(25,38,47),27
(21,38,13),27
(21,38,30),27
(21,38,47),27
(13,38,30),27
(13,38,47),27
(30,38,47),27
(40,62,25),28
(40,62,43),28
(40,62,5),28
(40,62,6),28
(25,62,43),28
(25,62,5),28
(25,62,6),28
(43,62,5),28
(43,62,6),28
(5,62,6),28
(25,40,26),29
(25,40,4),29
(25,40,13),29
(25,40,54),29
(26,40,4),29
(26,40,13),29
(26,40,54),29
(4,40,13),29
(4,40,54),29
(13,40,54),29
(1,25,60),30
