Forbidden  Turns
(17,5,21),0
(48,27,43),1
(43,40,7),2
(8,61,2),3
(0,46,43),4
(0,46,6),4
(43,46,6),4
(44,43,56),5
(44,43,59),5
(56,43,59),5
(29,58,54),6
(29,58,53),6
(54,58,53),6
(32,0,41),7
(32,0,50),7
(32,0,13),7
(41,0,50),7
(41,0,13),7
(50,0,13),7
(26,13,60),8
(26,13,2),8
(60,13,2),8
(34,60,44),9
(34,60,22),9
(44,60,22),9
(20,34,38),10
(20,34,55),10
(38,34,55),10
(36,2,37),11
(36,2,16),11
(36,2,21),11
(37,2,16),11
(37,2,21),11
(16,2,21),11
(57,4,50),12
(57,4,35),12
(57,4,6),12
(50,4,35),12
(50,4,6),12
(35,4,6),12
(48,8,45),13
(48,8,23),13
(48,8,63),13
(45,8,23),13
(45,8,63),13
(23,8,63),13
(10,63,11),14
(10,63,54),14
(11,63,54),14
(52,30,11),15
(52,30,36),15
(52,30,7),15
(11,30,36),15
(11,30,7),15
(36,30,7),15
(3,36,20),16
(3,36,10),16
(20,36,10),16
(50,7,14),17
(50,7,18),17
(50,7,54),17
(14,7,18),17
(14,7,54),17
(18,7,54),17
(19,50,20),18
(19,50,31),18
(20,50,31),18
(48,14,26),19
(48,14,37),19
(48,14,38),19
(26,14,37),19
(26,14,38),19
(37,14,38),19
(57,18,28),20
(57,18,37),20
(57,18,22),20
(28,18,37),20
(28,18,22),20
(37,18,22),20
(35,28,59),21
(35,28,54),21
(35,28,25),21
(59,28,54),21
(59,28,25),21
(54,28,25),21
(37,31,54),22
(37,31,6),22
(37,31,39),22
(54,31,6),22
(54,31,39),22
(6,31,39),22
(3,54,17),23
(3,54,24),23
(17,54,24),23
(41,6,11),24
(41,6,21),24
(41,6,23),24
(11,6,21),24
(11,6,23),24
(21,6,23),24
(1,11,12),25
(1,11,15),25
(1,11,53),25
(12,11,15),25
(12,11,53),25
(15,11,53),25
(37,21,44),26
(37,21,48),26
(37,21,57),26
(44,21,48),26
(44,21,57),26
(48,21,57),26
(45,44,17),27
(45,44,22),27
(17,44,22),27
(32,57,41),28
(32,57,29),28
(41,57,29),28
(10,35,49),29
(10,35,55),29
(10,35,62),29
(49,35,55),29
(49,35,62),29
(55,35,62),29
(25,55,45),30
(25,55,15),30
(45,55,15),30
(20,45,24),31
(20,45,59),31
(24,45,59),31
(9,15,19),32
(9,15,20),32
(9,15,25),32
(19,15,20),32
(19,15,25),32
(20,15,25),32
(16,20,26),33
(16,20,62),33
(26,20,62),33
(1,16,3),34
(1,16,10),34
(1,16,12),34
(3,16,10),34
(3,16,12),34
(10,16,12),34
(32,1,33),35
(32,1,9),35
(32,1,53),35
(33,1,9),35
(33,1,53),35
(9,1,53),35
(3,53,38),36
(3,53,17),36
(38,53,17),36
(12,3,25),37
(12,3,26),37
(12,3,59),37
(25,3,26),37
(25,3,59),37
(26,3,59),37
(38,10,47),38
(38,10,24),38
(38,10,59),38
(47,10,24),38
(47,10,59),38
(24,10,59),38
(39,38,9),39
(39,38,22),39
(9,38,22),39
(24,47,48),40
(24,47,19),40
(48,47,19),40
(9,24,29),41
(9,24,42),41
(29,24,42),41
(42,9,49),42
(42,9,62),42
(49,9,62),42
(32,48,22),43
(32,48,56),43
(22,48,56),43
(37,62,39),44
(37,62,26),44
(39,62,26),44
(41,37,42),45
(41,37,22),45
(42,37,22),45
(39,41,12),46
(39,41,17),46
(12,41,17),46
(17,39,12),47
(17,39,49),47
(12,39,49),47
(32,12,56),48
(52,49,56),49
(52,49,25),49
(56,49,25),49
(19,56,22),50
(33,22,29),51
(32,33,51),52
(32,33,17),52
(51,33,17),52
(51,17,23),53
(26,51,29),54
(25,26,52),55
(42,32,19),56
(42,32,52),56
(19,32,52),56
(52,42,23),57
(52,19,59),58
(52,19,29),58
(59,19,29),58
(52,29,23),59
(25,52,59),60
(23,25,59),61
