Forbidden  Turns
(35,39,50),3
(39,41,50),4
(32,15,50),8
(32,15,41),8
(32,15,44),8
(50,15,41),8
(50,15,44),8
(41,15,44),8
(12,18,44),9
(12,18,50),9
(44,18,50),9
(12,20,50),10
(15,21,50),11
(41,24,50),12
(41,24,20),12
(41,24,21),12
(41,24,15),12
(50,24,20),12
(50,24,21),12
(50,24,15),12
(20,24,21),12
(20,24,15),12
(21,24,15),12
(35,25,50),13
(35,25,20),13
(50,25,20),13
(14,58,50),14
(50,28,18),15
(50,28,14),15
(18,28,14),15
(35,29,41),16
(35,29,44),16
(35,29,14),16
(35,29,50),16
(35,29,20),16
(35,29,58),16
(41,29,44),16
(41,29,14),16
(41,29,50),16
(41,29,20),16
(41,29,58),16
(44,29,14),16
(44,29,50),16
(44,29,20),16
(44,29,58),16
(14,29,50),16
(14,29,20),16
(14,29,58),16
(50,29,20),16
(50,29,58),16
(20,29,58),16
(32,1,39),17
(32,1,44),17
(32,1,14),17
(32,1,18),17
(32,1,21),17
(39,1,44),17
(39,1,14),17
(39,1,18),17
(39,1,21),17
(44,1,14),17
(44,1,18),17
(44,1,21),17
(14,1,18),17
(14,1,21),17
(18,1,21),17
(32,34,24),18
(32,3,35),19
(32,3,21),19
(35,3,21),19
(32,6,12),20
(32,6,21),20
(32,6,58),20
(32,6,28),20
(32,6,29),20
(12,6,21),20
(12,6,58),20
(12,6,28),20
(12,6,29),20
(21,6,58),20
(21,6,28),20
(21,6,29),20
(58,6,28),20
(58,6,29),20
(28,6,29),20
(32,47,41),21
(32,47,24),21
(32,47,25),21
(32,47,29),21
(41,47,24),21
(41,47,25),21
(41,47,29),21
(24,47,25),21
(24,47,29),21
(25,47,29),21
(32,19,34),22
(32,19,6),22
(32,19,41),22
(34,19,6),22
(34,19,41),22
(6,19,41),22
(32,53,34),23
(32,53,6),23
(32,53,20),23
(34,53,6),23
(34,53,20),23
(6,53,20),23
(32,54,35),24
(32,54,6),24
(32,54,12),24
(32,54,15),24
(32,54,21),24
(35,54,6),24
(35,54,12),24
(35,54,15),24
(35,54,21),24
(6,54,12),24
(6,54,15),24
(6,54,21),24
(12,54,15),24
(12,54,21),24
(15,54,21),24
(35,62,32),25
(35,62,44),25
(35,62,20),25
(32,62,44),25
(32,62,20),25
(44,62,20),25
(32,51,1),26
(32,51,35),26
(32,51,12),26
(32,51,25),26
(1,51,35),26
(1,51,12),26
(1,51,25),26
(35,51,12),26
(35,51,25),26
(12,51,25),26
(1,2,35),27
(1,2,44),27
(1,2,24),27
(1,2,62),27
(35,2,44),27
(35,2,24),27
(35,2,62),27
(44,2,24),27
(44,2,62),27
(24,2,62),27
(35,7,54),28
(35,7,18),28
(35,7,3),28
(54,7,18),28
(54,7,3),28
(18,7,3),28
(35,61,1),29
(35,61,2),29
(35,61,12),29
(35,61,15),29
(35,61,34),29
(35,61,51),29
(35,61,58),29
(35,61,29),29
(35,61,62),29
(1,61,2),29
(1,61,12),29
(1,61,15),29
(1,61,34),29
(1,61,51),29
(1,61,58),29
(1,61,29),29
(1,61,62),29
(2,61,12),29
(2,61,15),29
(2,61,34),29
(2,61,51),29
(2,61,58),29
(2,61,29),29
(2,61,62),29
(12,61,15),29
(12,61,34),29
(12,61,51),29
(12,61,58),29
(12,61,29),29
(12,61,62),29
(15,61,34),29
(15,61,51),29
(15,61,58),29
(15,61,29),29
(15,61,62),29
(34,61,51),29
(34,61,58),29
(34,61,29),29
(34,61,62),29
(51,61,58),29
(51,61,29),29
(51,61,62),29
(58,61,29),29
(58,61,62),29
(29,61,62),29
(34,57,35),30
(34,57,39),30
(34,57,54),30
(34,57,41),30
(34,57,2),30
(34,57,14),30
(34,57,19),30
(35,57,39),30
(35,57,54),30
(35,57,41),30
(35,57,2),30
(35,57,14),30
(35,57,19),30
(39,57,54),30
(39,57,41),30
(39,57,2),30
(39,57,14),30
(39,57,19),30
(54,57,41),30
(54,57,2),30
(54,57,14),30
(54,57,19),30
(41,57,2),30
(41,57,14),30
(41,57,19),30
(2,57,14),30
(2,57,19),30
(14,57,19),30
(35,23,18),31
(35,23,54),31
(18,23,54),31
(35,26,44),32
(35,26,14),32
(35,26,3),32
(35,26,23),32
(44,26,14),32
(44,26,3),32
(44,26,23),32
(14,26,3),32
