Forbidden  Turns
(7,26,10),15
(7,26,15),15
(10,26,15),15
(14,61,7),16
(9,13,23),17
(9,18,10),19
(9,21,17),20
(38,56,9),21
(38,56,12),21
(9,56,12),21
(42,40,38),22
(42,50,18),23
(16,20,11),25
(16,20,15),25
(11,20,15),25
(11,54,14),26
(11,54,50),26
(14,54,50),26
(18,32,12),27
(12,34,17),28
(12,34,20),28
(12,34,60),28
(17,34,20),28
(17,34,60),28
(20,34,60),28
(12,4,13),29
(10,46,12),30
(12,27,21),31
(12,27,23),31
(12,27,60),31
(12,27,61),31
(12,27,63),31
(21,27,23),31
(21,27,60),31
(21,27,61),31
(21,27,63),31
(23,27,60),31
(23,27,61),31
(23,27,63),31
(60,27,61),31
(60,27,63),31
(61,27,63),31
(10,28,12),32
(10,28,16),32
(12,28,16),32
(34,62,12),33
(34,62,18),33
(34,62,60),33
(12,62,18),33
(12,62,60),33
(18,62,60),33
(28,59,14),34
(38,22,14),35
(38,22,18),35
(38,22,26),35
(38,22,63),35
(14,22,18),35
(14,22,26),35
(14,22,63),35
(18,22,26),35
(18,22,63),35
(26,22,63),35
(59,35,13),36
(59,35,17),36
(13,35,17),36
(32,37,34),37
(32,37,17),37
(32,37,26),37
(32,37,27),37
(32,37,62),37
(34,37,17),37
(34,37,26),37
(34,37,27),37
(34,37,62),37
(17,37,26),37
(17,37,27),37
(17,37,62),37
(26,37,27),37
(26,37,62),37
(27,37,62),37
(32,55,17),38
(32,55,23),38
(17,55,23),38
(13,6,23),39
(13,6,63),39
(23,6,63),39
(6,19,50),40
(6,19,21),40
(6,19,23),40
(50,19,21),40
(50,19,23),40
(21,19,23),40
(16,0,18),41
(16,0,54),41
(16,0,26),41
(16,0,60),41
(16,0,61),41
(18,0,54),41
(18,0,26),41
(18,0,60),41
(18,0,61),41
(54,0,26),41
(54,0,60),41
(54,0,61),41
(26,0,60),41
(26,0,61),41
(60,0,61),41
(16,3,40),42
(16,3,46),42
(16,3,22),42
(16,3,59),42
(16,3,60),42
(40,3,46),42
(40,3,22),42
(40,3,59),42
(40,3,60),42
(46,3,22),42
(46,3,59),42
(46,3,60),42
(22,3,59),42
(22,3,60),42
(59,3,60),42
(0,49,28),43
(0,49,43),43
(0,49,15),43
(0,49,60),43
(0,49,63),43
(28,49,43),43
(28,49,15),43
(28,49,60),43
(28,49,63),43
(43,49,15),43
(43,49,60),43
(43,49,63),43
(15,49,60),43
(15,49,63),43
(60,49,63),43
(10,52,60),44
(10,52,61),44
(60,52,61),44
(38,5,55),45
(38,5,62),45
(55,5,62),45
(43,2,22),46
(5,53,15),47
(5,53,54),47
(5,53,56),47
(15,53,54),47
(15,53,56),47
(54,53,56),47
(3,57,15),48
(3,57,56),48
(3,57,19),48
(15,57,56),48
(15,57,19),48
(56,57,19),48
(35,51,50),49
(35,51,19),49
(35,51,26),49
(35,51,62),49
(50,51,19),49
(50,51,26),49
(50,51,62),49
(19,51,26),49
(19,51,62),49
(26,51,62),49
(5,25,13),50
(5,25,52),50
(5,25,21),50
(5,25,26),50
(13,25,52),50
(13,25,21),50
(13,25,26),50
(52,25,21),50
(52,25,26),50
(21,25,26),50
(26,31,6),51
(26,31,46),51
(6,31,46),51
(40,24,57),52
(40,24,18),52
(40,24,16),52
(40,24,31),52
(57,24,18),52
(57,24,16),52
(57,24,31),52
(18,24,16),52
(18,24,31),52
(16,24,31),52
(16,58,50),53
(16,58,53),53
(16,58,57),53
(16,58,25),53
(50,58,53),53
(50,58,57),53
(50,58,25),53
(53,58,57),53
(53,58,25),53
(57,58,25),53
(2,29,37),54
(2,29,46),54
(2,29,18),54
(2,29,19),54
(37,29,46),54
(37,29,18),54
(37,29,19),54
(46,29,18),54
(46,29,19),54
(18,29,19),54
(51,48,2),55
(51,48,3),55
(51,48,21),55
(2,48,3),55
(2,48,21),55
(3,48,21),55
(33,39,37),56
(33,39,40),56
(33,39,50),56
(33,39,54),56
(33,39,56),56
(33,39,58),56
(33,39,62),56
(37,39,40),56
(37,39,50),56
(37,39,54),56
(37,39,56),56
(37,39,58),56
(37,39,62),56
(40,39,50),56
(40,39,54),56
(40,39,56),56
(40,39,58),56
(40,39,62),56
(50,39,54),56
(50,39,56),56
(50,39,58),56
(50,39,62),56
(54,39,56),56
(54,39,58),56
(54,39,62),56
(56,39,58),56
(56,39,62),56
(58,39,62),56
(50,47,52),57
(50,47,22),57
(50,47,46),57
(50,47,39),57
(52,47,22),57
(52,47,46),57
(52,47,39),57
(22,47,46),57
(22,47,39),57
(46,47,39),57
(50,30,22),58
(50,30,52),58
(50,30,29),58
(50,30,6),58
(22,30,52),58
(22,30,29),58
(22,30,6),58
(52,30,29),58
(52,30,6),58
(29,30,6),58
(3,41,5),59
(3,41,6),59
(3,41,49),59
(3,41,51),59
(3,41,20),59
(3,41,52),59
(5,41,6),59
(5,41,49),59
(5,41,51),59
(5,41,20),59
(5,41,52),59
(6,41,49),59
(6,41,51),59
(6,41,20),59
(6,41,52),59
(49,41,51),59
(49,41,20),59
(49,41,52),59
(51,41,20),59
(51,41,52),59
(20,41,52),59
(28,45,53),61
(28,45,6),61
(53,45,6),61
(25,8,19),62
(25,8,36),62
(25,8,52),62
(19,8,36),62
(19,8,52),62
(36,8,52),62
(0,44,41),63
(0,44,2),63
(0,44,58),63
(41,44,2),63
(41,44,58),63
(2,44,58),63
