1.000002079,1.8425E-06
1.000002165,1.8425E-06
1.000002597,1.8425E-06
1.000002614,1.84255E-06
1.000002617,1.84254E-06
1.000002638,1.83962E-06
1.000002898,1.83993E-06
1.000002997,1.83982E-06
1.000003012,1.84025E-06
1.000003188,1.83982E-06
1.000003262,1.83989E-06
1.000003295,1.84031E-06
1.00000353,1.84046E-06
1.000003637,1.8421E-06
1.000003903,1.85365E-06
1.000003936,1.8536E-06
1.000003989,1.98647E-06
1.000004359,1.98162E-06
1.000004438,1.99461E-06
1.000004462,1.99461E-06
1.000004462,1.99627E-06
1.000004483,1.9913E-06
1.000004563,1.98809E-06
1.000004618,1.98793E-06
1.00000462,1.98149E-06
1.000004746,1.97477E-06
1.000004873,1.97422E-06
1.000004885,1.97006E-06
1.000004983,1.96436E-06
1.000005119,2.04502E-06
1.000005355,2.04309E-06
1.000005461,2.14222E-06
1.000005728,2.15254E-06
1.000005746,2.15823E-06
1.00000576,2.17874E-06
1.000005813,2.38041E-06
1.000006435,2.38223E-06
1.000006442,2.3821E-06
1.000006444,2.38306E-06
1.000006454,2.37573E-06
1.00000658,2.36545E-06
1.000006697,2.34369E-06
1.000006953,2.34789E-06
1.000007008,2.31871E-06
1.00000731,2.30035E-06
1.00000752,2.29604E-06
1.00000757,2.30035E-06
1.000007584,2.30035E-06
1.000007584,2.31558E-06
1.000007637,2.31661E-06
1.000007646,2.57143E-06
1.000008257,2.57386E-06
1.000008278,2.72398E-06
1.000008777,2.70583E-06
1.000009062,2.69712E-06
1.000009134,2.68621E-06
1.000009238,2.67392E-06
1.000009344,2.6743E-06
1.000009353,2.67417E-06
1.000009357,2.66997E-06
1.000009394,2.67811E-06
1.000009461,2.6832E-06
1.000009471,2.67164E-06
1.000009585,2.62327E-06
1.00001005,2.6203E-06
1.000010081,2.62038E-06
1.000010081,2.61837E-06
1.000010102,2.62055E-06
1.000010111,2.72728E-06
1.000010445,2.72677E-06
1.00001045,2.71245E-06
1.000010587,2.7112E-06
1.0000106,2.70778E-06
1.000010633,2.67527E-06
1.000010967,2.71544E-06
1.000011062,2.71761E-06
1.000011104,2.71142E-06
1.000011168,2.71093E-06
1.000011179,2.70719E-06
1.000011218,2.70719E-06
1.000011218,2.71064E-06
1.000011268,2.70891E-06
1.000011286,2.94551E-06
1.00001178,2.93479E-06
1.000011875,2.94233E-06
1.000011923,2.94268E-06
1.000011935,2.94498E-06
1.000011944,3.03745E-06
1.000012283,2.994E-06
1.000012886,2.994E-06
1.000012886,2.99722E-06
1.000012903,2.99457E-06
1.000012928,2.99457E-06
1.000012928,2.99613E-06
1.000012992,2.99701E-06
1.000013024,2.99506E-06
1.000013043,2.99644E-06
1.000013052,2.99728E-06
1.000013092,2.99834E-06
1.00001311,3.00869E-06
1.000013137,2.99582E-06
1.00001326,2.98634E-06
1.000013354,2.96185E-06
1.0000136,2.95755E-06
1.000013645,2.9466E-06
1.000013759,2.94734E-06
1.000013769,2.94734E-06
1.000013769,2.95669E-06
1.000013925,2.94301E-06
1.000014072,2.93266E-06
1.000014185,2.93084E-06
1.000014206,2.92562E-06
1.000014265,2.9082E-06
1.000014464,2.88776E-06
1.000014704,2.88721E-06
1.00001471,2.93088E-06
1.000014848,2.93085E-06
1.000014867,2.93148E-06
1.000014876,2.93381E-06
1.000014925,2.93377E-06
1.000014936,2.92105E-06
1.000015088,2.91362E-06
1.000015178,2.97988E-06
1.000015456,2.96922E-06
1.000015584,2.99524E-06
1.000015897,3.02052E-06
1.00001601,3.01969E-06
1.00001603,3.01876E-06
1.000016048,3.03825E-06
1.000016154,3.02362E-06
1.00001633,3.01312E-06
1.000016458,3.01028E-06
1.000016493,3.00691E-06
1.000016535,3.09156E-06
1.000016691,3.09156E-06
1.000016691,3.09848E-06
1.000016749,3.10063E-06
1.000016827,3.08437E-06
1.00001702,3.08438E-06
1.000017125,3.06574E-06
1.000017354,3.03796E-06
1.000017712,3.05573E-06
1.00001781,3.05393E-06
1.000017834,3.05159E-06
1.000017872,3.05548E-06
1.000017891,3.0474E-06
1.000017997,3.03574E-06
1.000018154,3.035E-06
1.000018205,3.03002E-06
1.000018272,3.02931E-06
1.000018282,3.0276E-06
1.000018359,3.03659E-06
1.000018454,3.03212E-06
1.000018515,3.03212E-06
1.000018515,3.03245E-06
1.000018524,3.03431E-06
1.000018651,3.02927E-06
1.000018733,3.0207E-06
1.000018854,3.01405E-06
1.000018949,3.01405E-06
1.000018949,3.00063E-06
1.000019163,2.97706E-06
1.000019518,2.966E-06
1.00001969,2.95671E-06
1.000019838,2.94798E-06
1.000019978,2.94383E-06
1.000020048,2.94622E-06
1.000020183,2.96329E-06
1.000020278,2.96249E-06
1.000020339,2.96249E-06
1.000020339,2.97844E-06
1.000020377,2.97176E-06
1.000020485,0.000002972
1.000021013,2.96725E-06
1.000021092,2.95874E-06
1.000021237,2.94362E-06
1.000021498,2.94221E-06
1.000021523,2.94952E-06
1.000021793,2.94814E-06
1.000021824,2.93808E-06
1.000022007,2.95636E-06
1.000022102,2.96014E-06
1.000022163,2.96014E-06
1.000022163,3.01917E-06
1.000022293,3.01878E-06
1.0000223,3.01898E-06
1.000022309,3.01913E-06
1.000022322,2.98925E-06
1.000022849,2.98125E-06
1.000022996,0.000002981
1.000023001,2.9772E-06
1.000023071,2.97504E-06
1.000023136,2.96226E-06
1.000023376,2.95856E-06
1.000023447,2.95612E-06
1.000023494,2.94971E-06
1.000023618,2.94873E-06
1.000023639,2.94577E-06
1.000023831,2.95722E-06
1.000023942,2.95487E-06
1.000023988,2.95487E-06
1.000023988,2.95112E-06
1.000024117,2.9512E-06
1.000024124,2.95731E-06
1.000024215,2.93557E-06
1.000024655,2.93295E-06
1.00002482,2.93281E-06
1.000024825,2.93278E-06
1.00002483,2.92661E-06
1.00002496,2.92751E-06
1.000024994,2.91782E-06
1.0000252,2.91898E-06
1.000025309,2.92275E-06
1.000025466,2.9203E-06
1.000025519,2.914E-06
1.000025655,2.914E-06
1.000025655,2.91445E-06
1.00002568,2.90987E-06
1.000025781,2.90849E-06
1.000025812,2.90859E-06
1.000025821,2.92431E-06
1.000025893,2.92181E-06
1.000025948,2.94971E-06
1.000026198,2.94544E-06
1.000026292,2.94263E-06
1.000026354,2.93881E-06
1.000026438,2.93693E-06
1.000026479,2.93714E-06
1.000026531,2.93179E-06
1.000026651,2.93122E-06
1.000026664,2.92898E-06
1.000026764,2.9281E-06
1.000026784,2.928E-06
1.000026818,2.91519E-06
1.000027279,2.91392E-06
1.000027309,2.90824E-06
1.000027446,2.90646E-06
1.000027489,2.90582E-06
1.000027574,2.90255E-06
1.000027653,2.8999E-06
1.000027717,2.89705E-06
1.000027817,2.89569E-06
1.000027851,2.89484E-06
1.000027871,2.88223E-06
1.000028187,2.88268E-06
1.000028271,2.88281E-06
1.00002828,2.88072E-06
1.000028334,2.87515E-06
1.000028475,2.87538E-06
1.000028488,2.87499E-06
1.000028519,2.87481E-06
1.000028524,2.87152E-06
1.000028608,2.87197E-06
1.000028615,2.85373E-06
1.000029094,2.85341E-06
1.000029133,2.85338E-06
1.000029137,2.85131E-06
1.000029193,2.84788E-06
1.000029286,2.84762E-06
1.000029293,2.84622E-06
1.000029331,2.84909E-06
1.000029378,2.84388E-06
1.00002952,2.84276E-06
1.00002955,2.84009E-06
1.000029641,2.84071E-06
1.000029705,2.84063E-06
1.000029711,2.83861E-06
1.000029767,2.8305E-06
1.000029997,2.81948E-06
1.000030308,2.81954E-06
1.000030312,2.81848E-06
1.000030432,2.81858E-06
1.000030433,2.81836E-06
1.000030439,2.81803E-06
1.000030888,2.81539E-06
1.000030966,2.81341E-06
1.000031146,2.82629E-06
1.000031254,2.82326E-06
1.000031344,2.81923E-06
1.000031466,2.8223E-06
1.000031529,2.81461E-06
1.000031821,2.8216E-06
1.000032115,2.82091E-06
1.000032136,2.81937E-06
1.000032209,2.81782E-06
1.000032257,2.81788E-06
1.000032257,2.81789E-06
1.000032263,2.81765E-06
1.000032272,2.81582E-06
1.000032328,2.80047E-06
1.000032809,2.79791E-06
1.00003297,2.79601E-06
1.000033032,2.79184E-06
1.000033168,2.80707E-06
1.000033241,2.80492E-06
1.00003331,2.80359E-06
1.000033353,2.828E-06
1.000033645,2.86197E-06
1.000033821,2.85828E-06
1.000033936,2.8575E-06
1.00003396,2.85703E-06
1.000033993,2.85577E-06
1.000034033,2.85628E-06
1.000034081,2.85628E-06
1.000034081,2.8578E-06
1.000034161,2.85777E-06
1.000034162,2.85972E-06
1.000034278,2.85432E-06
1.00003445,2.84359E-06
1.000034794,2.84333E-06
1.000034818,2.84262E-06
1.000034842,2.84181E-06
1.000034868,2.83843E-06
1.000034979,2.83376E-06
1.000035134,2.83287E-06
1.000035177,2.8371E-06
1.000035259,2.82565E-06
1.000035645,2.82658E-06
1.000035686,2.82371E-06
1.000035785,2.82571E-06
1.000035848,2.82887E-06
1.000035906,2.82863E-06
1.000035915,2.82319E-06
1.000036103,2.82743E-06
1.000036283,2.82801E-06
1.000036303,2.82043E-06
1.000036569,2.81919E-06
1.000036612,2.81834E-06
1.000036642,2.81839E-06
1.000036684,2.81792E-06
1.000036701,2.83628E-06
1.000036803,2.83683E-06
1.000036842,2.82999E-06
1.000037083,2.83017E-06
1.000037092,2.82875E-06
1.0000372,2.82717E-06
1.000037256,2.82444E-06
1.000037354,2.82125E-06
1.000037469,2.8217E-06
1.000037478,2.82964E-06
1.00003762,2.82329E-06
1.00003785,2.8212E-06
1.000037927,2.82623E-06
1.000038108,2.82505E-06
1.000038358,2.8224E-06
1.000038457,2.82322E-06
1.000038527,2.82373E-06
1.000038688,2.81819E-06
1.000038898,2.82004E-06
1.000039119,2.81849E-06
1.000039178,2.81942E-06
1.00003922,2.81772E-06
1.000039284,2.81837E-06
1.000039293,2.8191E-06
1.000039303,2.81964E-06
1.000039338,2.81922E-06
1.000039354,2.81852E-06
1.000039381,2.81716E-06
1.000039433,2.81331E-06
1.000039581,2.8109E-06
1.000039675,2.81067E-06
1.000039684,2.81229E-06
1.000039774,2.80825E-06
1.000039932,2.8149E-06
1.000040094,2.81013E-06
1.000040281,2.80963E-06
1.000040326,2.80877E-06
1.00004036,2.81168E-06
1.00004051,2.80613E-06
1.000040731,2.80608E-06
1.000040734,2.80088E-06
1.000040944,2.80921E-06
